Particulars,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Company Symbol
Net Income,0.256392,0.194054,0.290496,0.30005,0.126058,0.01001,0.012109,0.118765,0.139471,0.03101,0.288396,ADANIPORTS
Normalized Net Income,0.237049,0.260902,0.304599,0.311145,0.298922,0.09893,-0.151319,0.100019,0.24223,0.033509,0.316212,ADANIPORTS
Diluted EPS before Extra,0.231156,0.206805,0.286396,0.299771,0.126058,0.01001,0.01696,0.129506,0.110506,-9.90E-05,0.323903,ADANIPORTS
Accounts Receivable,0.428248,0.428416,0.569495,0.299045,0.370099,0.052365,-0.139429,0.029316,-0.088066,0.188627,0.188021,ADANIPORTS
Inventory,0.565918,0.626698,0.118271,0.592221,0.566995,0.107996,-0.255638,0.108849,0.171501,-0.324957,0.051584,ADANIPORTS
Net PP&E,-0.147414,0.160523,0.107285,0.053426,0.116767,0.134666,0.15567,0.24717,0.254013,0.179359,0.174005,ADANIPORTS
Total Assets,-0.024195,0.234261,0.250777,0.165566,0.107765,0.138835,0.145863,0.155418,0.265927,0.233196,0.092212,ADANIPORTS
Tangible Book Value,0.611492,0.141759,0.026229,0.279622,0.367111,0.211379,0.101393,0.046969,0.078467,0.133762,0.212435,ADANIPORTS
Common Equity,0.362675,0.305753,0.24355,0.277348,0.251792,0.184874,0.103569,0.117599,0.281733,0.221075,0.12338,ADANIPORTS
Cash from Ops.,-0.028672,0.885674,0.450213,0.152783,0.534877,0.21825,0.14884,0.119445,0.1865,0.254945,0.200503,ADANIPORTS
Capital Expenditures,-0.477263,-0.314854,0.30584,0.442616,0.133956,-0.114274,0.151294,-0.105705,0.026206,0.971546,0.394506,ADANIPORTS
Levered Free Cash Flow,NM,NM,NM,NM,NM,NM,NM,0.01443,-0.398789,NM,-0.303091,ADANIPORTS
Unlevered Free Cash Flow,NM,NM,NM,NM,-0.355996,NM,1.498443,0.051483,-0.154086,-0.606524,-0.058678,ADANIPORTS
Dividend per Share,0,0.048809,0.048809,0.087115,0.348399,-0.607768,0.264911,4,0.25,0,0.095445,ADANIPORTS
Compound Annual Growth Rate Over Three Years,,,,,,,,,,,,ADANIPORTS
Total Revenue,0.341589,0.316328,0.257296,0.204478,0.225505,0.15403,0.106683,0.03488,0.161479,0.221581,0.286326,ADANIPORTS
Gross Profit,0.31347,0.304997,0.252836,0.229013,0.215032,0.151952,0.097657,0.042561,0.145878,0.215577,0.267584,ADANIPORTS
EBITDA,0.313001,0.300006,0.242692,0.218587,0.216434,0.151322,0.088877,0.033047,0.135914,0.216215,0.256177,ADANIPORTS
EBITA,0.293389,0.270676,0.226926,0.230889,0.257333,0.166158,0.084348,-0.000195,0.107055,0.208889,0.270273,ADANIPORTS
EBIT,0.293389,0.270676,0.21548,0.220796,0.249546,0.169131,0.083956,-0.004853,0.089839,0.200507,0.267718,ADANIPORTS
Earnings from Cont. Ops.,0.238628,0.280167,0.225014,0.308612,0.166534,0.123008,-0.010095,0.110165,0.069869,0.125162,0.192383,ADANIPORTS
Net Income,0.237415,0.280576,0.213012,0.310073,0.166513,0.112606,-0.012809,0.107797,0.069842,0.121546,0.175421,ADANIPORTS
Normalized Net Income,0.229109,0.260454,0.274001,0.310297,0.299484,0.168688,-0.027626,0.046108,0.055168,0.192951,0.189247,ADANIPORTS
Diluted EPS before Extra,0.226409,0.260874,0.221458,0.307297,0.166346,0.112606,-0.009658,0.114876,0.054991,0.102374,0.172809,ADANIPORTS
Accounts Receivable,0.474654,0.487557,0.4604,0.396435,0.420376,0.069773,0.07939,-0.115924,-0.018908,0.096466,0.07951,ADANIPORTS
Inventory,0.587651,0.553746,0.293308,0.571097,0.261467,0.561458,-0.240147,0.239938,-0.211383,0.161712,-0.238773,ADANIPORTS
Net PP&E,0.236326,-0.026474,0.091659,0.120964,0.064044,0.139367,0.131825,0.22642,0.20986,0.243123,0.162067,ADANIPORTS
Total Assets,0.373506,0.073738,0.223869,0.208781,0.138751,0.135538,0.125882,0.167874,0.20816,0.226484,0.163687,ADANIPORTS
Tangible Book Value,0.300265,0.343994,0.13667,0.152479,0.281702,0.287232,0.15974,0.077482,0.073278,0.098491,0.183573,ADANIPORTS
Common Equity,0.291305,0.318158,0.288182,0.26254,0.252443,0.222506,0.136104,0.133497,0.197204,0.212595,0.201329,ADANIPORTS
Cash from Ops.,-0.021802,0.365871,0.404214,0.531079,0.224159,0.36312,0.221365,0.104469,0.200051,0.171467,0.257304,ADANIPORTS
Capital Expenditures,-0.125211,-0.266301,-0.178792,0.443542,0.149023,0.114387,-0.011404,-0.048755,0.090541,0.361568,0.466454,ADANIPORTS
Levered Free Cash Flow,NM,NM,NM,NM,NM,0.918822,NM,NM,-0.430183,NM,-0.556353,ADANIPORTS
Unlevered Free Cash Flow,NM,NM,NM,NM,-0.01138,0.574014,NM,1.182483,-0.219725,-0.363522,-0.275222,ADANIPORTS
Dividend per Share,0.035744,0.03228,0.03228,0.091393,0.220522,-0.433484,0.350213,0.357209,1.924018,0.160397,0.062659,ADANIPORTS
Compound Annual Growth Rate Over Five Years,,,,,,,,,,,,ADANIPORTS
Total Revenue,0.322251,0.322647,0.288685,0.256253,0.259207,0.177349,0.132069,0.120388,0.151948,0.129893,0.195773,ADANIPORTS
Gross Profit,0.300785,0.311765,0.289576,0.251314,0.246889,0.191943,0.127926,0.11674,0.14289,0.128229,0.182708,ADANIPORTS
EBITDA,0.312351,0.311311,0.283598,0.246176,0.243092,0.186283,0.120467,0.112647,0.137317,0.120346,0.172384,ADANIPORTS
EBITA,0.30384,0.295866,0.275285,0.240861,0.250894,0.198461,0.128245,0.106315,0.12459,0.101959,0.164562,ADANIPORTS
EBIT,0.30384,0.295866,0.268133,0.234746,0.24624,0.193562,0.122442,0.105314,0.115005,0.0958,0.160329,ADANIPORTS
Earnings from Cont. Ops.,0.321167,0.280497,0.255317,0.286295,0.188886,0.183637,0.102394,0.120696,0.048891,0.078766,0.161737,ADANIPORTS
Net Income,0.32096,0.279074,0.25838,0.28833,0.177452,0.180613,0.10211,0.115066,0.045495,0.076419,0.152422,ADANIPORTS
Normalized Net Income,0.317682,0.269416,0.258766,0.280491,0.283912,0.221265,0.095874,0.14072,0.07246,0.04105,0.152718,ADANIPORTS
Diluted EPS before Extra,0.313899,0.270727,0.250061,0.276291,0.182364,0.179111,0.104124,0.119336,0.036763,0.06738,0.155292,ADANIPORTS
Accounts Receivable,0.339064,0.490391,0.511882,0.409074,0.423586,0.247036,0.162403,0.053403,0.009003,-0.004796,0.059145,ADANIPORTS
Inventory,0.447303,0.523483,0.379977,0.569023,0.396523,0.366272,0.021502,0.361655,-0.096486,-0.027762,-0.115175,ADANIPORTS
Net PP&E,0.237686,0.230368,0.182997,0.004732,0.101634,0.126425,0.099789,0.181323,0.179202,0.207375,0.195389,ADANIPORTS
Total Assets,0.2826,0.297856,0.323032,0.109568,0.176034,0.180301,0.141591,0.143448,0.179938,0.193577,0.160373,ADANIPORTS
Tangible Book Value,0.237105,0.18096,0.182815,0.317865,0.223776,0.175687,0.206283,0.185134,0.126521,0.099651,0.126914,ADANIPORTS
Common Equity,0.241324,0.252555,0.271987,0.30168,0.273501,0.230881,0.190624,0.179411,0.192257,0.167749,0.167109,ADANIPORTS
Cash from Ops.,0.086761,0.2386,0.145062,0.276277,0.455088,0.397311,0.193456,0.259858,0.207298,0.162363,0.200232,ADANIPORTS
Capital Expenditures,-0.047853,-0.011732,0.026829,-0.038451,-0.065648,0.187347,0.149931,0.020502,0.003472,0.273205,0.203243,ADANIPORTS
Levered Free Cash Flow,NM,NM,NM,NM,NM,NM,NM,0.486996,NM,NM,-0.382394,ADANIPORTS
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,NM,0.43247,0.339449,NM,0.099861,-0.158907,ADANIPORTS
Dividend per Share,0.107566,0.065763,0.04095,0.053874,0.148698,-0.27522,0.238088,0.353678,0.309198,0.201124,0.97435,ADANIPORTS
,,,,,,,,,,,,ADANIPORTS
Return on Assets %,0.062398,0.055565,0.038868,0.033896,0.033035,0.047356,0.059163,0.031157,0.08043,0.065403,0.068299,APOLLOHOSP
Return on Capital %,0.077322,0.068768,0.046845,0.040961,0.041317,0.060381,0.074796,0.039274,0.104868,0.086945,0.090557,APOLLOHOSP
Return on Equity %,0.109514,0.107299,0.070709,0.0383,0.01746,0.058398,0.124461,0.033075,0.207073,0.135801,0.135,APOLLOHOSP
Return on Common Equity %,0.110683,0.110573,0.072704,0.066554,0.035791,0.071678,0.13635,0.037876,0.206458,0.138587,0.136848,APOLLOHOSP
Margin Analysis,,,,,,,,,,,,APOLLOHOSP
Gross Margin %,0.311833,0.335472,0.343761,0.326871,0.329482,0.338726,0.334957,0.29731,0.349931,0.343163,0.354684,APOLLOHOSP
SG&A Margin %,0.119033,0.064642,0.068026,0.062787,0.061428,0.056937,0.029768,0.024952,0.031842,0.047127,,APOLLOHOSP
EBITDA Margin %,0.154379,0.142608,0.110632,0.100025,0.095287,0.109259,0.121243,0.092367,0.139504,0.114997,0.125435,APOLLOHOSP
EBITA Margin %,0.11803,0.103198,0.069971,0.058524,0.053948,0.070236,0.086397,0.053712,0.108377,0.087319,0.089389,APOLLOHOSP
EBIT Margin %,0.116269,0.101737,0.069244,0.057851,0.053642,0.070101,0.086362,0.053712,0.10833,0.087235,0.089389,APOLLOHOSP
Earnings from Cont. Ops Margin %,0.071935,0.064645,0.03785,0.018071,0.007224,0.020805,0.038393,0.012954,0.075593,0.050823,0.049057,APOLLOHOSP
Net Income Margin %,0.072246,0.065637,0.038035,0.030457,0.014243,0.024538,0.040447,0.014242,0.071992,0.049306,0.047147,APOLLOHOSP
Net Income Avail. for Common Margin %,0.072246,0.065637,0.038035,0.030457,0.014243,0.024538,0.040447,0.014242,0.071992,0.049306,0.047147,APOLLOHOSP
Normalized Net Income Margin %,0.058319,0.054536,0.0305,0.031896,0.020626,0.027887,0.027572,0.010455,0.050533,0.039378,0.043297,APOLLOHOSP
Levered Free Cash Flow Margin %,-0.093671,-0.115697,-0.106739,-0.069432,0.001243,0.006362,0.032169,0.047336,0.032944,-0.001475,0.078263,APOLLOHOSP
Unlevered Free Cash Flow Margin %,-0.078355,-0.103222,-0.090428,-0.049755,0.020895,0.024798,0.057915,0.071354,0.047027,0.010326,0.093,APOLLOHOSP
Asset Turnover,,,,,,,,,,,,APOLLOHOSP
Total Asset Turnover,0.858679,0.873858,0.89812,0.937484,0.985349,1.080867,1.096099,0.928143,1.187928,1.199584,1.222491,APOLLOHOSP
Fixed Asset Turnover,1.579127,1.5805,1.599262,1.656059,1.709034,1.830795,1.774433,1.529703,2.119745,2.168393,2.188323,APOLLOHOSP
Accounts Receivable Turnover,8.82964,9.173196,10.193555,10.646384,10.031918,9.679503,10.270112,8.361376,8.805837,7.763394,7.559125,APOLLOHOSP
Inventory Turnover,12.135425,10.945122,10.783497,11.189044,10.704643,11.05435,11.310449,15.031702,27.976812,26.549148,28.942699,APOLLOHOSP
Short Term Liquidity,,,,,,,,,,,,APOLLOHOSP
Current Ratio,1.883713,1.801386,1.57987,2.210206,1.416592,1.166871,1.13246,1.786878,1.668077,1.3044,1.131889,APOLLOHOSP
Quick Ratio,1.197744,1.058887,0.832515,1.19145,0.876288,0.763424,0.702263,1.426342,1.226225,0.967818,0.917268,APOLLOHOSP
Cash from Ops. to Curr. Liab.,0.468625,0.43662,0.477797,0.646231,0.342617,0.462923,0.553159,0.62062,0.696709,0.414057,0.411662,APOLLOHOSP
Avg. Days Sales Out.,41.33771,39.789745,35.904966,34.28372,36.383565,37.708515,35.637054,43.652905,41.449765,47.015285,48.41814,APOLLOHOSP
Avg. Days Inventory Out.,30.077095,33.34786,33.940644,32.621145,34.097205,33.01863,32.359158,24.28199,13.046195,13.747725,12.645666,APOLLOHOSP
Avg. Days Payable Out.,35.21666,38.6608,42.907278,38.80388,35.914175,37.740635,38.886768,54.46457,52.44977,59.558875,63.385344,APOLLOHOSP
Avg. Cash Conversion Cycle,36.198145,34.476805,26.938332,28.100985,34.566595,32.98651,29.109444,13.470325,2.04619,1.204135,-2.3,APOLLOHOSP
Long Term Solvency,,,,,,,,,,,,APOLLOHOSP
Total Debt/Equity,0.448798,0.61407,0.832218,0.909102,1.013908,1.058835,1.61988,0.866191,0.689158,0.663328,0.728447,APOLLOHOSP
Total Debt/Capital,0.309772,0.380448,0.454213,0.476193,0.503453,0.514288,0.618303,0.464149,0.407989,0.398795,0.421446,APOLLOHOSP
LT Debt/Equity,0.408077,0.532636,0.719654,0.859094,0.865312,0.850994,1.360204,0.771176,0.637048,0.526066,0.576053,APOLLOHOSP
LT Debt/Capital,0.281665,0.329995,0.392777,0.449999,0.429668,0.413337,0.519185,0.413235,0.377139,0.316273,0.333278,APOLLOHOSP
Total Liabilities/Total Assets,0.442443,0.499286,0.536799,0.576591,0.607102,0.62224,0.693986,0.579353,0.555138,0.547311,0.563036,APOLLOHOSP
EBIT / Interest Exp.,4.744571,5.097007,2.653317,1.837527,1.70596,2.376454,2.096481,1.397732,4.807506,4.6197,3.791054,APOLLOHOSP
EBITDA / Interest Exp.,6.299723,7.144655,4.239231,3.177106,3.030392,3.703912,3.379451,2.754558,6.504237,6.456168,5.319759,APOLLOHOSP
(EBITDA-CAPEX) / Interest Exp.,0.604482,NM,NM,0.228964,0.633127,1.310891,2.272177,2.026367,4.515133,2.858782,2.790164,APOLLOHOSP
Total Debt/EBITDA,1.986238,2.697734,4.126405,4.306257,4.367934,3.495527,3.589768,3.721417,1.89302,2.139139,2.23056,APOLLOHOSP
Net Debt/EBITDA,1.351449,1.989666,3.51013,3.770778,3.904272,3.157689,3.29878,2.44838,1.405444,1.780871,1.553854,APOLLOHOSP
Total Debt/(EBITDA-CAPEX),20.699946,NM,NM,59.753589,20.90663,9.876579,5.339127,5.058737,2.726974,4.830954,4.252811,APOLLOHOSP
Net Debt/(EBITDA-CAPEX),14.084379,NM,NM,52.323289,18.687364,8.922022,4.906336,3.328225,2.024601,4.021855,2.962596,APOLLOHOSP
Altman Z Score,4.744229,4.359629,4.256529,3.794672,3.297727,3.200197,3.002379,4.031944,6.958742,6.563416,,APOLLOHOSP
Growth Over Prior Year,,,,,,,,,,,,APOLLOHOSP
Total Revenue,0.154082,0.181156,0.200098,0.167515,0.136136,0.166681,0.169409,-0.061067,0.388503,0.132984,0.14728,APOLLOHOSP
Gross Profit,0.134639,0.270696,0.229749,0.110153,0.145209,0.199413,0.156398,-0.166596,0.634252,0.111072,0.185798,APOLLOHOSP
EBITDA,0.050268,0.091095,-0.068991,0.055577,0.082318,0.337748,0.297677,-0.284688,1.097088,-0.066048,0.251413,APOLLOHOSP
EBITA,0.014959,0.032732,-0.186299,-0.023484,0.047296,0.518923,0.43849,-0.416281,1.801657,-0.087157,0.174479,APOLLOHOSP
EBIT,0.014522,0.033526,-0.183188,-0.024584,0.053472,0.524659,0.44067,-0.416041,1.800423,-0.087636,0.175614,APOLLOHOSP
Earnings from Cont. Ops.,0.041917,0.061462,-0.297332,-0.442584,-0.545783,2.359806,1.157921,-0.683187,7.102339,-0.238272,0.107426,APOLLOHOSP
Net Income,0.040726,0.073112,-0.304567,-0.065108,-0.468673,1.009913,0.927542,-0.669378,6.018617,-0.224044,0.097057,APOLLOHOSP
Normalized Net Income,0.002593,0.104551,-0.328827,0.220943,-0.265306,0.577438,0.156172,-0.643946,5.710743,-0.117114,0.261474,APOLLOHOSP
Diluted EPS before Extra,0.040535,0.073048,-0.304544,-0.065333,-0.468531,1.009913,0.927542,-0.671532,5.835693,-0.224044,0.097123,APOLLOHOSP
Accounts Receivable,0.098167,0.172208,0.001283,0.23428,0.182591,0.231599,-0.002918,0.309922,0.324909,0.255084,0.117091,APOLLOHOSP
Inventory,0.273766,0.257446,0.159508,0.149542,0.211998,0.033504,0.261627,-0.661833,0.731062,-0.096782,0.178672,APOLLOHOSP
Net PP&E,0.164597,0.193468,0.179777,0.08314,0.117333,0.063809,0.340737,-0.098501,0.113494,0.102241,0.168214,APOLLOHOSP
Total Assets,0.110231,0.206043,0.135869,0.103193,0.060781,0.066216,0.234702,0.006905,0.162271,0.087306,0.161168,APOLLOHOSP
Tangible Book Value,0.08704,0.06035,0.006274,-0.01438,-0.024326,0.030667,-0.004777,0.409516,0.104846,0.115856,0.13352,APOLLOHOSP
Common Equity,0.0837,0.065392,0.050389,-0.006419,-0.017599,0.025217,0.001649,0.378406,0.221792,0.102093,0.119082,APOLLOHOSP
Cash from Ops.,-0.156664,0.258596,0.270714,0.042507,-0.137485,0.685786,0.428303,-0.021812,0.341029,-0.188267,0.394784,APOLLOHOSP
Capital Expenditures,-0.073189,0.418652,0.170303,-0.337085,-0.077311,0.092554,-0.244366,-0.423977,1.224027,0.717133,0.007354,APOLLOHOSP
Levered Free Cash Flow,NM,NM,NM,NM,NM,4.97063,4.912585,0.381633,-0.033659,NM,NM,APOLLOHOSP
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,0.384613,1.731033,0.156805,-0.084871,-0.751215,9.332337,APOLLOHOSP
Dividend per Share,0.045454,0,0.043478,0,-0.166667,0.2,0,-0.5,2.916666,0.276595,0.066666,APOLLOHOSP
Compound Annual Growth Rate Over Two Years,,,,,,,,,,,,APOLLOHOSP
Total Revenue,0.180216,0.167541,0.19059,0.183695,0.151719,0.151308,0.168045,0.047854,0.141803,0.254254,0.14011,APOLLOHOSP
Gross Profit,0.176426,0.200742,0.250055,0.168422,0.127546,0.171998,0.17771,-0.018294,0.167044,0.347506,0.147827,APOLLOHOSP
EBITDA,0.141961,0.070487,0.007879,-0.008662,0.068864,0.203274,0.317561,-0.036545,0.224775,0.399493,0.081092,APOLLOHOSP
EBITA,0.131663,0.023807,-0.083302,-0.108601,0.011287,0.261254,0.478159,-0.083663,0.27882,0.599211,0.03543,APOLLOHOSP
EBIT,0.129872,0.02398,-0.081199,-0.107402,0.013693,0.267354,0.48207,-0.08278,0.278802,0.598439,0.035658,APOLLOHOSP
Earnings from Cont. Ops.,0.202478,0.051644,-0.136371,-0.374158,-0.496822,0.235347,1.692619,-0.173164,0.602164,1.484307,-0.081546,APOLLOHOSP
Net Income,0.201683,0.056795,-0.136126,-0.193677,-0.295206,0.033403,0.968297,-0.201697,0.523322,1.333697,-0.077358,APOLLOHOSP
Normalized Net Income,0.09377,0.052338,-0.138986,-0.094757,-0.052889,0.076538,0.350478,-0.358393,0.545765,1.434097,0.055338,APOLLOHOSP
Diluted EPS before Extra,0.181913,0.056666,-0.136138,-0.193762,-0.295197,0.033541,0.968297,-0.204301,0.498436,1.303086,-0.07733,APOLLOHOSP
Accounts Receivable,0.159306,0.134584,0.08338,0.111694,0.208159,0.206847,0.108154,0.142847,0.317394,0.289524,0.184079,APOLLOHOSP
Inventory,0.205937,0.26558,0.207485,0.154515,0.180357,0.119198,0.141883,-0.346822,-0.234893,0.250411,0.031794,APOLLOHOSP
Net PP&E,0.205939,0.178944,0.186603,0.130426,0.100104,0.090243,0.194273,0.099397,0.001905,0.107854,0.134748,APOLLOHOSP
Total Assets,0.157903,0.157146,0.17043,0.119412,0.08178,0.063496,0.147371,0.115002,0.081803,0.124164,0.12363,APOLLOHOSP
Tangible Book Value,0.092105,0.073613,0.032959,-0.004106,-0.019366,0.002794,0.012791,0.184392,0.247917,0.110337,0.124653,APOLLOHOSP
Common Equity,0.089694,0.074507,0.057864,0.02159,-0.012025,0.003581,0.013365,0.175023,0.297739,0.1604,0.110555,APOLLOHOSP
Cash from Ops.,-0.017812,0.030252,0.26464,0.150968,-0.05175,0.205826,0.551713,0.182011,0.145329,0.04334,0.064046,APOLLOHOSP
Capital Expenditures,0.245413,0.146657,0.288508,-0.119198,-0.21791,0.004036,-0.091391,-0.340256,0.131853,0.954213,0.315204,APOLLOHOSP
Levered Free Cash Flow,NM,NM,NM,NM,NM,NM,4.941537,1.858151,0.155478,NM,0.757258,APOLLOHOSP
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,NM,0.944589,0.777435,0.028896,-0.522852,0.603289,APOLLOHOSP
Dividend per Share,0.198958,0.022474,0.021508,0.021508,-0.087129,0,0.095445,-0.292893,0.399405,1.236068,0.16692,APOLLOHOSP
Compound Annual Growth Rate Over Three Years,,,,,,,,,,,,APOLLOHOSP
Total Revenue,0.189439,0.18053,0.178294,0.182848,0.167625,0.156685,0.15731,0.086054,0.150932,0.138855,0.217532,APOLLOHOSP
Gross Profit,0.196547,0.207045,0.210335,0.201565,0.160633,0.15101,0.166775,0.049488,0.163485,0.14808,0.291291,APOLLOHOSP
EBITDA,0.169642,0.124748,0.021815,0.023534,0.020782,0.151878,0.233953,0.074845,0.248609,0.118954,0.348282,APOLLOHOSP
EBITA,0.162263,0.097676,-0.051653,-0.063781,-0.059401,0.158141,0.317763,0.084465,0.32997,0.142892,0.442843,APOLLOHOSP
EBIT,0.157363,0.096798,-0.05034,-0.062702,-0.05671,0.161436,0.322676,0.086526,0.330629,0.142681,0.442843,APOLLOHOSP
Earnings from Cont. Ops.,0.200247,0.153506,-0.080618,-0.253646,-0.437575,-0.052485,0.487777,0.319424,0.769361,0.250464,0.897762,APOLLOHOSP
Net Income,0.198649,0.1572,-0.080795,-0.113074,-0.298341,-0.000536,0.27208,0.086019,0.64764,0.216579,0.814566,APOLLOHOSP
Normalized Net Income,0.140912,0.097352,-0.094166,-0.032676,-0.155605,0.122669,0.102455,-0.134041,0.403147,0.28252,0.955171,APOLLOHOSP
Diluted EPS before Extra,0.164547,0.14445,-0.080859,-0.113153,-0.298326,-0.000527,0.272194,0.083657,0.629647,0.203293,0.798699,APOLLOHOSP
Accounts Receivable,0.200634,0.163591,0.088287,0.13151,0.134842,0.215923,0.132431,0.171697,0.20057,0.296288,0.229276,APOLLOHOSP
Inventory,0.206914,0.222868,0.229186,0.187853,0.173366,0.129223,0.164792,-0.238871,-0.09609,-0.191378,0.226025,APOLLOHOSP
Net PP&E,0.184339,0.201768,0.179222,0.151062,0.126045,0.08787,0.168056,0.087404,0.104076,0.034293,0.127619,APOLLOHOSP
Total Assets,0.139822,0.173733,0.15001,0.147575,0.099517,0.076567,0.11775,0.098497,0.130541,0.083634,0.136366,APOLLOHOSP
Tangible Book Value,0.156057,0.081416,0.05068,0.016932,-0.010892,-0.002964,0.000264,0.130758,0.15726,0.202246,0.118012,APOLLOHOSP
Common Equity,0.161645,0.081532,0.066407,0.035987,0.008357,0.000237,0.002937,0.122802,0.190411,0.228941,0.146461,APOLLOHOSP
Cash from Ops.,0.12992,0.066822,0.104871,0.185781,0.045437,0.148725,0.275841,0.330501,0.232803,0.021154,0.149352,APOLLOHOSP
Capital Expenditures,0.224222,0.300672,0.154486,0.032471,-0.105451,-0.125717,-0.086722,-0.219455,-0.01077,0.300553,0.566903,APOLLOHOSP
Levered Free Cash Flow,NM,NM,NM,NM,NM,NM,NM,2.653677,0.991133,NM,0.439684,APOLLOHOSP
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,NM,NM,0.635455,0.42459,-0.359003,0.32995,APOLLOHOSP
Dividend per Share,0.153131,0.128589,0.029428,0.014288,-0.045519,0,0,-0.156567,0.25111,0.357209,0.747161,APOLLOHOSP
Compound Annual Growth Rate Over Five Years,,,,,,,,,,,,APOLLOHOSP
Total Revenue,0.2212,0.206402,0.189899,0.181795,0.167591,0.17013,0.167793,0.111858,0.151082,0.150443,0.146591,APOLLOHOSP
Gross Profit,0.246842,0.242056,0.21767,0.191445,0.176513,0.18965,0.167434,0.080041,0.166883,0.159842,0.157196,APOLLOHOSP
EBITDA,0.241384,0.198326,0.102035,0.069355,0.040381,0.091961,0.130494,0.072448,0.230274,0.194526,0.178694,APOLLOHOSP
EBITA,0.254761,0.190035,0.056996,0.009981,-0.026961,0.054745,0.127019,0.054579,0.302046,0.266752,0.203244,APOLLOHOSP
EBIT,0.250994,0.186644,0.055287,0.01004,-0.025227,0.057513,0.130146,0.056785,0.304949,0.267951,0.203707,APOLLOHOSP
Earnings from Cont. Ops.,0.266194,0.201066,0.052188,-0.096771,-0.277586,-0.086975,0.052225,-0.102738,0.532518,0.699467,0.361172,APOLLOHOSP
Net Income,0.253148,0.198305,0.051466,0.001495,-0.173444,-0.057155,0.060015,-0.08646,0.367179,0.474757,0.306565,APOLLOHOSP
Normalized Net Income,0.206672,0.180713,0.019426,0.016047,-0.077875,0.009613,0.018879,-0.10245,0.262042,0.309283,0.252041,APOLLOHOSP
Diluted EPS before Extra,0.223911,0.170901,0.033409,-0.005182,-0.173475,-0.057155,0.060028,-0.087649,0.358274,0.465072,0.298,APOLLOHOSP
Accounts Receivable,0.243816,0.222516,0.152282,0.142548,0.134738,0.161063,0.12409,0.186148,0.203077,0.217478,0.193946,APOLLOHOSP
Inventory,0.19115,0.199215,0.207142,0.195054,0.209417,0.1599,0.16067,-0.092847,-0.01545,-0.071683,-0.046958,APOLLOHOSP
Net PP&E,0.189153,0.177862,0.185244,0.172706,0.146914,0.126337,0.152856,0.092467,0.098522,0.095538,0.116245,APOLLOHOSP
Total Assets,0.152268,0.146859,0.151968,0.151695,0.122216,0.113174,0.118415,0.091779,0.10323,0.108693,0.127772,APOLLOHOSP
Tangible Book Value,0.142052,0.130858,0.105149,0.04636,0.022081,0.011253,-0.001486,0.068132,0.092806,0.122545,0.144105,APOLLOHOSP
Common Equity,0.151726,0.139118,0.118964,0.057145,0.034314,0.022901,0.010357,0.066794,0.111832,0.137693,0.157802,APOLLOHOSP
Cash from Ops.,0.3258,0.187961,0.181995,0.099716,0.039337,0.193759,0.224344,0.161926,0.221941,0.207201,0.162306,APOLLOHOSP
